profile,variant,drop_feature,runs,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,brier_mean,brier_std,ece_mean,ece_std,topk_mean,topk_std,best_f1_mean,best_f1_std,best_f1_epoch_mean,best_f1_epoch_std,epoch_to_f1_095_mean,epoch_to_f1_095_std,epoch_to_f1_099_mean,epoch_to_f1_099_std,mean_f1_over_epochs_mean,mean_f1_over_epochs_std,final_train_loss_mean,final_train_loss_std,loss_reduction_mean,loss_reduction_std
gpu,full,none,9,0.9999956597222223,7.094562082579279e-06,0.9999963924963925,1.082251082251684e-05,0.9999891422366992,2.3032794175468314e-05,0.9999927555773654,1.1846215960562668e-05,4.510919337167653e-06,6.619643924623477e-06,7.211627517157294e-06,7.731781335436901e-06,1.0,0.0,0.9999945681566658,8.14777939387974e-06,13.444444444444445,12.6205300117617,1.8888888888888888,1.7638342073763937,1.8888888888888888,1.7638342073763937,0.9949101343720265,0.012674584164155298,0.0003610555907088715,0.00022570316457104278,0.6542016220651924,0.015431117233369662
gpu,w/o dispersion,dispersion,9,0.9999913194444444,1.1393229166656305e-05,1.0,0.0,0.9999710459645313,3.8002171552675446e-05,0.9999854993655972,1.9032082653617593e-05,5.906030908063226e-06,7.564076234748587e-06,1.2065917253307304e-05,1.0921343608444599e-05,1.0,0.0,0.9999927614719323,1.1841151462533592e-05,10.11111111111111,8.521215354109478,2.3333333333333335,2.0,2.7777777777777777,2.1081851067789197,0.9859005502993924,0.020745843227605365,0.0012643267831056921,0.0008928238409499159,0.6599939411947754,0.03501219675200059
gpu,w/o match ratio,match,9,0.9999967447916667,4.882812499995559e-06,0.9999963924963925,1.082251082251684e-05,0.9999927614911328,1.436347074409374e-05,0.9999945681566658,8.14777939387974e-06,2.3759161438228567e-06,3.632841764379125e-06,5.408922411631689e-06,5.18046838264206e-06,1.0,0.0,0.9999981874206997,5.437737901033597e-06,14.11111111111111,17.624162706668113,3.2222222222222223,2.1081851067789197,3.6666666666666665,2.0,0.9700389542500114,0.031934702453504674,0.00036089986795357417,0.0002442758313103684,0.6725818700379239,0.025870571029372347
gpu,w/o mismatch ratio,mismatch,9,0.9999967447916667,4.882812499995559e-06,0.999992784992785,1.4316836098842324e-05,0.9999963807455664,1.0857763300749687e-05,0.9999945740512326,8.138937559263363e-06,1.714934173288733e-06,2.0682610086431815e-06,4.408732751426651e-06,3.7566284022256937e-06,1.0,0.0,1.0,0.0,17.88888888888889,19.27073198171546,3.6666666666666665,2.0,3.6666666666666665,2.0,0.9758525318629991,0.026138598183365152,0.0003531851882851495,0.00016846743730335076,0.6636065545119111,0.035901541029571354
